% Truck joe newer truck: wifi_2016_07_05_14_35_40.txt
% Time, GPS time, lat, lon, altitude, speed, bearing, accuracy, connectedId, RSSI 
2016/07/05 14:55:14, 1467744914736, 40.59949648, -102.3523509, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -81
2016/07/05 14:55:15, 1467744915683, 40.59949648, -102.35235094, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -81
2016/07/05 14:55:16, 1467744916700, 40.59949648, -102.35235096, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -81
2016/07/05 14:55:17, 1467744917669, 40.59949649, -102.35235095, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -81
2016/07/05 14:55:18, 1467744918676, 40.59949652, -102.35235097, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -81
2016/07/05 14:55:19, 1467744919669, 40.59949653, -102.35235101, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -87
2016/07/05 14:55:20, 1467744920670, 40.59949654, -102.35235102, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -87
2016/07/05 14:55:21, 1467744921670, 40.59949655, -102.35235103, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -87
2016/07/05 14:55:22, 1467744922670, 40.59949657, -102.35235104, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -81
2016/07/05 14:55:23, 1467744923669, 40.59949659, -102.35235104, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -81
2016/07/05 14:55:24, 1467744924668, 40.5994966, -102.35235106, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -81
2016/07/05 14:55:25, 1467744925669, 40.59949661, -102.35235107, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -83
2016/07/05 14:55:26, 1467744926669, 40.59949664, -102.35235111, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -83
2016/07/05 14:55:27, 1467744927670, 40.59949664, -102.35235114, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -83
2016/07/05 14:55:28, 1467744928668, 40.59949666, -102.35235117, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -82
2016/07/05 14:55:29, 1467744929669, 40.59949667, -102.35235119, 1133.800048828125, 0.0, 0.0, 3.0, 0x, -82
2016/07/05 14:55:30, 1467744930674, 40.59949666, -102.35235123, 1133.800048828125, 0.0, 0.0, 3.0, 0x, -82
2016/07/05 14:55:31, 1467744931675, 40.59949666, -102.35235118, 1133.800048828125, 0.0, 0.0, 3.0, 0x, -127
2016/07/05 14:55:32, 1467744932669, 40.59949668, -102.35235113, 1133.800048828125, 0.0, 0.0, 3.0, 0x, -127
2016/07/05 14:55:33, 1467744933669, 40.5994967, -102.35235112, 1133.800048828125, 0.0, 0.0, 3.0, 0x, -127
2016/07/05 14:55:34, 1467744934670, 40.59949671, -102.35235114, 1133.800048828125, 0.0, 0.0, 3.0, 0x, -127
2016/07/05 14:55:35, 1467744935695, 40.5994967, -102.35235114, 1133.800048828125, 0.0, 0.0, 3.0, 0x, -127
2016/07/05 14:55:36, 1467744936822, 40.59949669, -102.35235118, 1133.800048828125, 0.0, 0.0, 3.0, <unknown ssid>, -127
2016/07/05 14:55:37, 1467744937677, 40.5994967, -102.35235123, 1133.800048828125, 0.0, 0.0, 3.0, <unknown ssid>, -127
2016/07/05 14:55:38, 1467744938682, 40.59949673, -102.35235125, 1133.800048828125, 0.0, 0.0, 3.0, <unknown ssid>, -127
2016/07/05 14:55:39, 1467744939706, 40.59949675, -102.35235127, 1133.800048828125, 0.0, 0.0, 3.0, 0x, -127
2016/07/05 14:55:40, 1467744940671, 40.59949678, -102.3523513, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -127
2016/07/05 14:55:41, 1467744941670, 40.59949679, -102.35235132, 1133.800048828125, 0.0, 0.0, 3.0, 0x, -127
2016/07/05 14:55:42, 1467744942668, 40.5994968, -102.35235133, 1133.800048828125, 0.0, 0.0, 3.0, 0x, -127
2016/07/05 14:55:43, 1467744943668, 40.5994968, -102.35235135, 1133.800048828125, 0.0, 0.0, 3.0, 0x, -127
2016/07/05 14:55:44, 1467744944670, 40.5994968, -102.35235135, 1133.800048828125, 0.0, 0.0, 4.0, "Gozer-WiFi", -76
2016/07/05 14:55:45, 1467744945674, 40.5994968, -102.35235136, 1133.800048828125, 0.0, 0.0, 4.0, "Gozer-WiFi", -76
2016/07/05 14:55:46, 1467744946676, 40.5994968, -102.35235136, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -76
2016/07/05 14:55:47, 1467744947678, 40.5994968, -102.35235136, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -74
2016/07/05 14:55:48, 1467744948675, 40.5994968, -102.35235138, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -74
2016/07/05 14:55:49, 1467744949674, 40.59949682, -102.35235138, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -74
2016/07/05 14:55:50, 1467744950678, 40.59949681, -102.3523514, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -77
2016/07/05 14:55:51, 1467744951674, 40.59949681, -102.35235142, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -77
2016/07/05 14:55:52, 1467744952694, 40.5994968, -102.35235145, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -77
2016/07/05 14:55:53, 1467744953668, 40.5994968, -102.35235147, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -77
2016/07/05 14:55:54, 1467744954699, 40.5994968, -102.35235148, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -77
2016/07/05 14:55:55, 1467744955668, 40.59949682, -102.35235148, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -77
2016/07/05 14:55:56, 1467744956667, 40.59949684, -102.3523515, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -76
2016/07/05 14:55:57, 1467744957673, 40.59949686, -102.35235152, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -76
2016/07/05 14:55:58, 1467744958717, 40.59949687, -102.35235156, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -76
2016/07/05 14:55:59, 1467744959672, 40.59949689, -102.35235157, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -74
2016/07/05 14:56:00, 1467744960670, 40.5994969, -102.3523516, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -74
2016/07/05 14:56:01, 1467744961676, 40.59949692, -102.35235163, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -74
2016/07/05 14:56:02, 1467744962670, 40.59949693, -102.35235172, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -73
2016/07/05 14:56:03, 1467744963674, 40.59949697, -102.35235178, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -73
2016/07/05 14:56:04, 1467744964674, 40.599497, -102.3523518, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -73
2016/07/05 14:56:05, 1467744965682, 40.59949702, -102.35235181, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -68
2016/07/05 14:56:06, 1467744966702, 40.59949704, -102.35235183, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -68
2016/07/05 14:56:07, 1467744967666, 40.59949706, -102.35235184, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -68
2016/07/05 14:56:08, 1467744968707, 40.59949707, -102.35235185, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:56:09, 1467744969675, 40.59949709, -102.35235188, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:56:10, 1467744970676, 40.59949711, -102.35235191, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:56:11, 1467744971667, 40.59949716, -102.35235194, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -76
2016/07/05 14:56:12, 1467744972680, 40.59949719, -102.35235194, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -76
2016/07/05 14:56:13, 1467744973708, 40.5994972, -102.35235193, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -76
2016/07/05 14:56:14, 1467744974682, 40.59949722, -102.35235193, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -76
2016/07/05 14:56:15, 1467744975707, 40.59949723, -102.35235193, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -76
2016/07/05 14:56:16, 1467744976679, 40.59949725, -102.35235195, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -76
2016/07/05 14:56:17, 1467744977677, 40.5994973, -102.35235196, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -76
2016/07/05 14:56:18, 1467744978699, 40.59949733, -102.35235197, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -76
2016/07/05 14:56:19, 1467744979691, 40.59949736, -102.35235199, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -76
2016/07/05 14:56:20, 1467744980679, 40.59949738, -102.352352, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -73
2016/07/05 14:56:21, 1467744981719, 40.59949739, -102.35235203, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -73
2016/07/05 14:56:22, 1467744982667, 40.5994974, -102.35235207, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -73
2016/07/05 14:56:23, 1467744983672, 40.59949741, -102.3523521, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -74
2016/07/05 14:56:24, 1467744984668, 40.59949745, -102.35235217, 1133.800048828125, 0.0, 0.0, 4.0, "Gozer-WiFi", -74
2016/07/05 14:56:25, 1467744985669, 40.5994975, -102.35235225, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -74
2016/07/05 14:56:26, 1467744986666, 40.5994975, -102.35235227, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:56:27, 1467744987667, 40.5994975, -102.35235228, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:56:28, 1467744988667, 40.59949752, -102.3523523, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:56:29, 1467744989665, 40.59949753, -102.35235232, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -73
2016/07/05 14:56:30, 1467744990667, 40.59949752, -102.35235234, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -73
2016/07/05 14:56:31, 1467744991666, 40.59949753, -102.35235237, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -73
2016/07/05 14:56:32, 1467744992666, 40.59949754, -102.35235239, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -72
2016/07/05 14:56:33, 1467744993667, 40.59949754, -102.35235241, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -72
2016/07/05 14:56:34, 1467744994685, 40.59949755, -102.35235242, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -72
2016/07/05 14:56:35, 1467744995689, 40.59949756, -102.35235244, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -73
2016/07/05 14:56:36, 1467744996672, 40.59949758, -102.35235244, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -73
2016/07/05 14:56:37, 1467744997674, 40.59949761, -102.35235244, 1133.800048828125, 0.0, 0.0, 4.0, "Gozer-WiFi", -73
2016/07/05 14:56:38, 1467744998673, 40.59949765, -102.35235247, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -76
2016/07/05 14:56:39, 1467744999678, 40.59949767, -102.35235248, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -76
2016/07/05 14:56:40, 1467745000676, 40.59949769, -102.35235249, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -76
2016/07/05 14:56:41, 1467745001679, 40.5994977, -102.3523525, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -76
2016/07/05 14:56:42, 1467745002676, 40.59949771, -102.3523525, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -83
2016/07/05 14:56:43, 1467745003678, 40.59949772, -102.3523525, 1133.800048828125, 0.0, 0.0, 3.0, "Gozer-WiFi", -83
2016/07/05 14:56:44, 1467745004668, 40.59949774, -102.3523525, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -83
2016/07/05 14:56:45, 1467745005689, 40.59949775, -102.3523525, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -83
2016/07/05 14:56:46, 1467745006716, 40.59949776, -102.35235251, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -82
2016/07/05 14:56:47, 1467745007666, 40.59949776, -102.35235252, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -127
2016/07/05 14:56:48, 1467745008667, 40.59949776, -102.35235253, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -127
2016/07/05 14:56:49, 1467745009683, 40.59949777, -102.35235254, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -77
2016/07/05 14:56:50, 1467745010667, 40.59949777, -102.35235254, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -77
2016/07/05 14:56:51, 1467745011672, 40.59949777, -102.35235254, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -77
2016/07/05 14:56:52, 1467745012693, 40.59949777, -102.35235254, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -71
2016/07/05 14:56:53, 1467745013669, 40.59949777, -102.35235253, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -71
2016/07/05 14:56:54, 1467745014676, 40.59949777, -102.35235253, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -71
2016/07/05 14:56:55, 1467745015666, 40.59949777, -102.35235253, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:56:56, 1467745016668, 40.59949778, -102.35235253, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:56:57, 1467745017681, 40.59949779, -102.35235253, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:56:58, 1467745018685, 40.59949779, -102.35235254, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -69
2016/07/05 14:56:59, 1467745019684, 40.59949781, -102.35235254, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -69
2016/07/05 14:57:00, 1467745020690, 40.59949782, -102.35235255, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -69
2016/07/05 14:57:01, 1467745021664, 40.59949784, -102.35235255, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -67
2016/07/05 14:57:02, 1467745022669, 40.59949786, -102.35235255, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -67
2016/07/05 14:57:03, 1467745023673, 40.59949788, -102.35235256, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -67
2016/07/05 14:57:04, 1467745024670, 40.59949789, -102.35235256, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -69
2016/07/05 14:57:05, 1467745025670, 40.59949789, -102.35235254, 1133.699951171875, 0.0, 0.0, 4.0, "Gozer-WiFi", -69
2016/07/05 14:57:06, 1467745026671, 40.59949793, -102.35235255, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -69
2016/07/05 14:57:07, 1467745027666, 40.59949803, -102.35235256, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -69
2016/07/05 14:57:08, 1467745028665, 40.59949808, -102.35235257, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -69
2016/07/05 14:57:09, 1467745029672, 40.59949812, -102.35235257, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -69
2016/07/05 14:57:10, 1467745030668, 40.59949814, -102.35235257, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:57:11, 1467745031667, 40.59949816, -102.35235257, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:57:12, 1467745032665, 40.59949817, -102.35235256, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:57:13, 1467745033670, 40.59949818, -102.35235256, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -72
2016/07/05 14:57:14, 1467745034667, 40.59949818, -102.35235256, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -72
2016/07/05 14:57:15, 1467745035667, 40.59949818, -102.35235257, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -72
2016/07/05 14:57:16, 1467745036685, 40.59949819, -102.35235258, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -82
2016/07/05 14:57:17, 1467745037666, 40.5994982, -102.35235258, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -82
2016/07/05 14:57:18, 1467745038668, 40.59949821, -102.35235259, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -82
2016/07/05 14:57:19, 1467745039667, 40.59949823, -102.35235259, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -74
2016/07/05 14:57:20, 1467745040668, 40.59949824, -102.35235259, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -74
2016/07/05 14:57:21, 1467745041666, 40.59949828, -102.35235258, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -74
2016/07/05 14:57:22, 1467745042666, 40.59949831, -102.35235258, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -76
2016/07/05 14:57:23, 1467745043666, 40.59949833, -102.35235255, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -76
2016/07/05 14:57:24, 1467745044666, 40.59949835, -102.35235254, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -76
2016/07/05 14:57:25, 1467745045665, 40.59949837, -102.35235252, 1133.699951171875, 0.0, 0.0, 3.0, 0x, -127
2016/07/05 14:57:26, 1467745046666, 40.5994984, -102.35235253, 1133.699951171875, 0.0, 0.0, 3.0, 0x, -127
2016/07/05 14:57:27, 1467745047682, 40.59949841, -102.35235255, 1133.699951171875, 0.0, 0.0, 3.0, 0x, -127
2016/07/05 14:57:28, 1467745048749, 40.59949842, -102.35235256, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -72
2016/07/05 14:57:29, 1467745049678, 40.59949843, -102.35235256, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -72
2016/07/05 14:57:30, 1467745050675, 40.59949844, -102.35235257, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -72
2016/07/05 14:57:31, 1467745051667, 40.59949846, -102.35235258, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -72
2016/07/05 14:57:32, 1467745052663, 40.59949848, -102.35235259, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -72
2016/07/05 14:57:33, 1467745053667, 40.5994985, -102.35235258, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -72
2016/07/05 14:57:34, 1467745054667, 40.59949854, -102.35235259, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -74
2016/07/05 14:57:35, 1467745055690, 40.59949858, -102.35235259, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -74
2016/07/05 14:57:36, 1467745056688, 40.59949868, -102.35235256, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -74
2016/07/05 14:57:37, 1467745057688, 40.59949872, -102.35235255, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -71
2016/07/05 14:57:38, 1467745058722, 40.59949876, -102.35235252, 1133.699951171875, 0.0, 0.0, 4.0, "Gozer-WiFi", -71
2016/07/05 14:57:39, 1467745059679, 40.59949879, -102.3523525, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -71
2016/07/05 14:57:40, 1467745060682, 40.59949881, -102.3523525, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -71
2016/07/05 14:57:41, 1467745061664, 40.59949882, -102.3523525, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -71
2016/07/05 14:57:42, 1467745062663, 40.59949882, -102.35235251, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -71
2016/07/05 14:57:43, 1467745063663, 40.59949883, -102.35235252, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -71
2016/07/05 14:57:44, 1467745064665, 40.59949884, -102.35235252, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -69
2016/07/05 14:57:45, 1467745065664, 40.59949885, -102.35235253, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -69
2016/07/05 14:57:46, 1467745066664, 40.59949887, -102.35235251, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -69
2016/07/05 14:57:47, 1467745067663, 40.59949889, -102.35235249, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -68
2016/07/05 14:57:48, 1467745068665, 40.5994989, -102.35235247, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -68
2016/07/05 14:57:49, 1467745069663, 40.59949892, -102.35235245, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -68
2016/07/05 14:57:50, 1467745070663, 40.59949893, -102.35235246, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:57:51, 1467745071665, 40.59949893, -102.35235246, 1133.699951171875, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:57:52, 1467745072663, 40.59949896, -102.35235245, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:57:53, 1467745073664, 40.59949899, -102.35235243, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -69
2016/07/05 14:57:54, 1467745074663, 40.59949903, -102.35235243, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -69
2016/07/05 14:57:55, 1467745075662, 40.59949905, -102.35235242, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -69
2016/07/05 14:57:56, 1467745076664, 40.59949907, -102.35235241, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:57:57, 1467745077663, 40.59949911, -102.35235237, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:57:58, 1467745078663, 40.59949914, -102.35235235, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:57:59, 1467745079663, 40.59949916, -102.35235233, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -71
2016/07/05 14:58:00, 1467745080663, 40.59949918, -102.35235233, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -71
2016/07/05 14:58:01, 1467745081664, 40.59949918, -102.35235235, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -71
2016/07/05 14:58:02, 1467745082673, 40.5994992, -102.35235237, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -69
2016/07/05 14:58:03, 1467745083676, 40.59949923, -102.3523524, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -69
2016/07/05 14:58:04, 1467745084663, 40.59949924, -102.35235242, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -69
2016/07/05 14:58:05, 1467745085662, 40.59949925, -102.35235244, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:58:06, 1467745086663, 40.59949927, -102.35235245, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:58:07, 1467745087662, 40.59949929, -102.35235246, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:58:08, 1467745088661, 40.59949932, -102.35235245, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -65
2016/07/05 14:58:09, 1467745089663, 40.59949936, -102.35235245, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -65
2016/07/05 14:58:10, 1467745090663, 40.59949938, -102.35235246, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -65
2016/07/05 14:58:11, 1467745091662, 40.5994994, -102.35235246, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -69
2016/07/05 14:58:12, 1467745092663, 40.59949942, -102.35235247, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -69
2016/07/05 14:58:13, 1467745093661, 40.59949943, -102.35235247, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -69
2016/07/05 14:58:14, 1467745094663, 40.59949944, -102.35235248, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -73
2016/07/05 14:58:15, 1467745095664, 40.59949946, -102.35235247, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -73
2016/07/05 14:58:16, 1467745096663, 40.59949948, -102.35235247, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -73
2016/07/05 14:58:17, 1467745097664, 40.5994995, -102.35235246, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:58:18, 1467745098663, 40.59949953, -102.35235246, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:58:19, 1467745099680, 40.59949956, -102.35235247, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -70
2016/07/05 14:58:20, 1467745100662, 40.59949957, -102.35235249, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -74
2016/07/05 14:58:21, 1467745101724, 40.59949959, -102.35235249, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -74
2016/07/05 14:58:22, 1467745102663, 40.59949963, -102.35235249, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -74
2016/07/05 14:58:23, 1467745103662, 40.59949966, -102.35235249, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -81
2016/07/05 14:58:24, 1467745104710, 40.59949967, -102.35235249, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -81
2016/07/05 14:58:25, 1467745105677, 40.59949967, -102.35235249, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -81
2016/07/05 14:58:26, 1467745106676, 40.59949969, -102.35235249, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -81
2016/07/05 14:58:27, 1467745107672, 40.59949971, -102.35235249, 1133.5999755859375, 0.0, 0.0, 3.0, "Gozer-WiFi", -80
